engdeu7109,wmt23.ONLINE-W,100,TGT,eng,deu,58,elitr_minuting-25#ONLINE-W,False,"[{""start_i"":116,""end_i"":147,""severity"":""major"",""error_type"":null}]",1717501318.44,1717501402.265
engdeu7109,wmt23.ONLINE-W,99,TGT,eng,deu,89,elitr_minuting-25#ONLINE-W,False,"[{""start_i"":186,""end_i"":192,""severity"":""minor"",""error_type"":null},{""start_i"":454,""end_i"":460,""severity"":""minor"",""error_type"":null},{""start_i"":486,""end_i"":492,""severity"":""minor"",""error_type"":null},{""start_i"":1198,""end_i"":1203,""severity"":""minor"",""error_type"":null},{""start_i"":1111,""end_i"":1116,""severity"":""minor"",""error_type"":null}]",1717501116.566,1717501307.365
engdeu7109,wmt23.NLLB_Greedy,98,TGT,eng,deu,100,imtheq.110350767978472992#NLLB_Greedy,False,[],1717501073.784,1717501077.221
engdeu7109,wmt23.NLLB_Greedy,97,TGT,eng,deu,100,imtheq.110350767978472992#NLLB_Greedy,False,[],1717501065.079,1717501067.946
engdeu7109,wmt23.NLLB_Greedy,96,TGT,eng,deu,100,imtheq.110350767978472992#NLLB_Greedy,False,[],1717501050.951,1717501054.353
engdeu7109,wmt23.ONLINE-Y,95,TGT,eng,deu,86,metro.co.uk.66063#ONLINE-Y,False,"[{""start_i"":242,""end_i"":256,""severity"":""minor""},{""start_i"":106,""end_i"":124,""severity"":""major"",""error_type"":null}]",1717501001.902,1717501034.256
engdeu7109,wmt23.ONLINE-Y,94,TGT,eng,deu,76,metro.co.uk.66063#ONLINE-Y,False,"[{""start_i"":303,""end_i"":315,""severity"":""major"",""error_type"":null},{""start_i"":372,""end_i"":385,""severity"":""minor"",""error_type"":null},{""start_i"":529,""end_i"":532,""severity"":""minor"",""error_type"":null},{""start_i"":723,""end_i"":727,""severity"":""major"",""error_type"":null}]",1717500881.883,1717500990.659
engdeu7109,wmt23.ONLINE-W,93,TGT,eng,deu,100,manlycoffee.110351250115060992#ONLINE-W,False,[],1717500834.249,1717500834.249
engdeu7109,wmt23.ONLINE-W,92,TGT,eng,deu,100,manlycoffee.110351250115060992#ONLINE-W,False,[],1717500819.49,1717500830.898
engdeu7109,wmt23.ONLINE-W,91,TGT,eng,deu,100,manlycoffee.110351250115060992#ONLINE-W,False,[],1717500813.635,1717500813.635
engdeu7109,wmt23.ONLINE-W,90,TGT,eng,deu,100,manlycoffee.110351250115060992#ONLINE-W,False,[],1717500808.248,1717500808.248
engdeu7109,wmt23.ONLINE-W,89,TGT,eng,deu,100,manlycoffee.110351250115060992#ONLINE-W,False,[],1717500761.149,1717500761.149
