engdeu6f08,wmt23.Lan-BridgeMT,100,TGT,eng,deu,35,seperis.110347877773316992#Lan-BridgeMT,False,"[{""start_i"":161,""end_i"":184,""severity"":""major""},{""start_i"":76,""end_i"":80,""severity"":""minor""},{""start_i"":212,""end_i"":224,""severity"":""minor""},{""start_i"":236,""end_i"":247,""severity"":""minor""}]",1717182021.987,1717182021.987
engdeu6f08,wmt23.Lan-BridgeMT,99,TGT,eng,deu,69,seperis.110347877773316992#Lan-BridgeMT,False,"[{""start_i"":22,""end_i"":65,""severity"":""minor""}]",1717182020.689,1717182020.689
engdeu6f08,wmt23.Lan-BridgeMT,98,TGT,eng,deu,68,seperis.110347877773316992#Lan-BridgeMT,False,"[{""start_i"":69,""end_i"":84,""severity"":""minor""}]",1717182020.144,1717182020.144
engdeu6f08,wmt23.ONLINE-G,97,BAD,eng,deu,70,RoseFlint.110350528141372000#ONLINE-G#bad3,False,"[{""start_i"":224,""end_i"":235,""severity"":""minor""},{""start_i"":294,""end_i"":300,""severity"":""minor""}]",1717181888.679,1717181888.68
engdeu6f08,wmt23.GPT4-5shot,96,TGT,eng,deu,68,elitr_minuting-19#GPT4-5shot,False,"[{""start_i"":647,""end_i"":651,""severity"":""minor""}]",1717181391.825,1717181391.825
engdeu6f08,wmt23.GPT4-5shot,95,TGT,eng,deu,68,elitr_minuting-19#GPT4-5shot,False,"[{""start_i"":226,""end_i"":233,""severity"":""minor""}]",1717181385.511,1717181389.018
engdeu6f08,wmt23.GPT4-5shot,94,TGT,eng,deu,100,elitr_minuting-19#GPT4-5shot,False,[],1717181388.399,1717181388.399
engdeu6f08,wmt23.GPT4-5shot,93,TGT,eng,deu,71,elitr_minuting-19#GPT4-5shot,False,"[{""start_i"":30,""end_i"":47,""severity"":""minor""},{""start_i"":173,""end_i"":190,""severity"":""minor""}]",1717181329.59,1717181329.59
engdeu6f08,wmt23.GPT4-5shot,92,TGT,eng,deu,37,elitr_minuting-19#GPT4-5shot,False,"[{""start_i"":182,""end_i"":198,""severity"":""minor""}]",1717181327.989,1717181327.989
engdeu6f08,wmt23.GPT4-5shot,91,TGT,eng,deu,100,elitr_minuting-19#GPT4-5shot,False,[],1717181256.163,1717181256.163
engdeu6f08,wmt23.GPT4-5shot,90,TGT,eng,deu,37,elitr_minuting-19#GPT4-5shot,False,"[{""start_i"":616,""end_i"":654,""severity"":""major""}]",1717181254.2,1717181254.2
engdeu6f08,wmt23.GPT4-5shot,89,TGT,eng,deu,47,elitr_minuting-19#GPT4-5shot,False,"[{""start_i"":19,""end_i"":29,""severity"":""minor""}]",1717181091.797,1717181091.797
engdeu6f08,wmt23.GPT4-5shot,88,TGT,eng,deu,70,elitr_minuting-19#GPT4-5shot,False,"[{""start_i"":769,""end_i"":777,""severity"":""minor""},{""start_i"":787,""end_i"":799,""severity"":""minor""}]",1717181088.217,1717181088.218
engdeu6f08,wmt23.GPT4-5shot,87,TGT,eng,deu,68,elitr_minuting-19#GPT4-5shot,False,"[{""start_i"":119,""end_i"":131,""severity"":""minor""}]",1717181086.476,1717181086.476
engdeu6f08,wmt23.GPT4-5shot,86,TGT,eng,deu,70,elitr_minuting-19#GPT4-5shot,False,"[{""start_i"":91,""end_i"":99,""severity"":""minor""}]",1717181085.021,1717181085.021
engdeu6f08,wmt23.GPT4-5shot,85,TGT,eng,deu,37,elitr_minuting-19#GPT4-5shot,False,"[{""start_i"":160,""end_i"":180,""severity"":""major""},{""start_i"":299,""end_i"":320,""severity"":""minor""}]",1717181084.064,1717181084.064
engdeu6f08,wmt23.AIRC,84,TGT,eng,deu,67,jacobyaudio.110351243790971008#AIRC,False,"[{""start_i"":51,""end_i"":66,""severity"":""major""}]",1717180198.816,1717180198.816
engdeu6f08,wmt23.AIRC,83,TGT,eng,deu,69,jacobyaudio.110351243790971008#AIRC,False,"[{""start_i"":290,""end_i"":336,""severity"":""major""},{""start_i"":84,""end_i"":95,""severity"":""minor""}]",1717180196.373,1717180196.373
engdeu6f08,wmt23.AIRC,82,TGT,eng,deu,32,jacobyaudio.110351243790971008#AIRC,False,"[{""start_i"":16,""end_i"":35,""severity"":""major""},{""start_i"":63,""end_i"":103,""severity"":""major""},{""start_i"":104,""end_i"":111,""severity"":""major""},{""start_i"":""missing"",""end_i"":""missing"",""severity"":""major""}]",1717180194.744,1717180194.744
engdeu6f08,wmt23.AIRC,81,TGT,eng,deu,69,jacobyaudio.110351243790971008#AIRC,False,"[{""start_i"":98,""end_i"":105,""severity"":""major""},{""start_i"":""missing"",""end_i"":""missing"",""severity"":""major""}]",1717180194.069,1717180194.069
engdeu6f08,wmt23.ONLINE-W,80,TGT,eng,deu,69,hupfen.110347875196018000#ONLINE-W,False,[],1717179804.557,1717179804.557
engdeu6f08,wmt23.ONLINE-W,79,TGT,eng,deu,68,hupfen.110347875196018000#ONLINE-W,False,"[{""start_i"":237,""end_i"":244,""severity"":""major""},{""start_i"":""missing"",""end_i"":""missing"",""severity"":""major""}]",1717179724.687,1717179724.688
engdeu6f08,wmt23.ONLINE-W,78,TGT,eng,deu,69,hupfen.110347875196018000#ONLINE-W,False,"[{""start_i"":199,""end_i"":202,""severity"":""minor""}]",1717179724.083,1717179724.083
engdeu6f08,wmt23.ZengHuiMT,77,TGT,eng,deu,100,pamela.110349799698679008#ZengHuiMT,False,[],1717179034.038,1717179034.038
engdeu6f08,wmt23.ZengHuiMT,76,TGT,eng,deu,68,pamela.110349799698679008#ZengHuiMT,False,"[{""start_i"":375,""end_i"":384,""severity"":""minor""},{""start_i"":431,""end_i"":441,""severity"":""minor""}]",1717178998.652,1717178998.652
