engdeu6a06,wmt23.NLLB_Greedy,100,TGT,eng,deu,0,LMG3864.110347872133370000#NLLB_Greedy,False,[],1711467971.385,1711467971.385
engdeu6a06,wmt23.Lan-BridgeMT,99,TGT,eng,deu,0,elitr_minuting-14#Lan-BridgeMT,False,[],1711467825.995,1711467825.995
engdeu6a06,wmt23.Lan-BridgeMT,98,TGT,eng,deu,0,elitr_minuting-14#Lan-BridgeMT,False,[],1711467789.733,1711467789.733
engdeu6a06,wmt23.Lan-BridgeMT,97,TGT,eng,deu,0,elitr_minuting-14#Lan-BridgeMT,False,"[{""start_i"":796,""end_i"":801,""severity"":""minor"",""error_type"":[""Accuracy"",""Mistranslation""]}]",1711467867.696,1711467868.445
engdeu6a06,wmt23.ONLINE-Y,96,TGT,eng,deu,0,pa.35733#ONLINE-Y,False,[],1711467777.031,1711467777.031
engdeu6a06,wmt23.ONLINE-Y,95,TGT,eng,deu,0,pa.35733#ONLINE-Y,False,[],1711467727.521,1711467727.521
engdeu6a06,wmt23.ONLINE-Y,94,TGT,eng,deu,0,pa.35733#ONLINE-Y,False,[],1711467640.598,1711467640.598
engdeu6a06,wmt23.GPT4-5shot,93,TGT,eng,deu,0,farcaller.110349815253008992#GPT4-5shot,False,[],1711467629.567,1711467629.567
engdeu6a06,wmt23.GPT4-5shot,92,TGT,eng,deu,0,farcaller.110349815253008992#GPT4-5shot,False,[],1711467610.136,1711467610.136
engdeu6a06,wmt23.GPT4-5shot,91,TGT,eng,deu,0,farcaller.110349815253008992#GPT4-5shot,False,[],1711467591.973,1711467591.973
engdeu6a06,wmt23.Lan-BridgeMT,90,TGT,eng,deu,0,thelocal.17459#Lan-BridgeMT,False,[],1711467581.824,1711467581.824
engdeu6a06,wmt23.ONLINE-W,89,TGT,eng,deu,0,drugstore-3-en_0086600-73#ONLINE-W,False,[],1711467525.757,1711467525.757
engdeu6a06,wmt23.ONLINE-W,88,TGT,eng,deu,0,drugstore-3-en_0086600-73#ONLINE-W,False,[],1711467497.288,1711467497.288
engdeu6a06,wmt23.NLLB_Greedy,87,TGT,eng,deu,0,darthvaderbot.110349113579147008#NLLB_Greedy,False,"[{""start_i"":""missing"",""end_i"":""missing"",""severity"":""major"",""error_type"":[""Accuracy"",""Omission""]}]",1711467478.189,1711467484.441
engdeu6a06,wmt23.ONLINE-G,86,TGT,eng,deu,0,eli_oat.110350998292172992#ONLINE-G,False,[],1711467439.114,1711467439.115
engdeu6a06,wmt23.ONLINE-G,85,TGT,eng,deu,0,eli_oat.110350998292172992#ONLINE-G,False,[],1711467424.089,1711467424.09
engdeu6a06,wmt23.ONLINE-Y,84,TGT,eng,deu,0,elitr_minuting-25#ONLINE-Y,False,[],1711467299.64,1711467299.64
engdeu6a06,wmt23.ONLINE-Y,83,TGT,eng,deu,0,elitr_minuting-25#ONLINE-Y,False,"[{""start_i"":569,""end_i"":579,""severity"":""minor"",""error_type"":[""Accuracy"",""Mistranslation""]}]",1711467357.376,1711467358.22
engdeu6a06,wmt23.NLLB_Greedy,82,TGT,eng,deu,0,grocery-1-en_0184810-120#NLLB_Greedy,False,"[{""start_i"":""missing"",""end_i"":""missing"",""severity"":""major"",""error_type"":[""Accuracy"",""Omission""]},{""start_i"":797,""end_i"":797,""severity"":""major"",""error_type"":[""Accuracy"",""Omission""]}]",1711467245.844,1711467280.582
engdeu6a06,wmt23.NLLB_Greedy,81,TGT,eng,deu,0,grocery-1-en_0184810-120#NLLB_Greedy,False,"[{""start_i"":24,""end_i"":32,""severity"":""major"",""error_type"":[""Accuracy"",""Mistranslation""]}]",1711467179.322,1711467182.327
engdeu6a06,wmt23.GPT4-5shot,80,TGT,eng,deu,0,elitr_minuting-1#GPT4-5shot,False,[],1711467148.911,1711467148.911
